Day,T,TM,Tm,SLP,H,PP,VV,V,VM,VG,RA,SN,TS,FG,Month,Year
28,24.5,31.2,20.7,-,70,0.0,6.3,9.3,11.1,-,o,,,,6.0,2012.0
29,24.2,30.4,20.4,-,68,0.51,8.0,10.9,14.8,-,,,,,6.0,2012.0
30,24.9,31.4,20.6,-,60,0.0,6.9,13.9,18.3,-,,,,,6.0,2012.0
1,23.8,31.4,20.4,-,69,0,6.9,10.6,14.8,-,,,,,7.0,2012.0
2,22.5,27.5,20.4,-,74,0.51,6.3,14.3,18.3,-,o,,,,7.0,2012.0
3,23.7,28.5,20.2,-,67,0,7.7,15.2,22.2,-,,,,,7.0,2012.0
4,24.5,30.4,19.8,-,64,0,6.9,13.1,22.2,-,,,,,7.0,2012.0
5,25.5,32.2,20.0,-,61,0,6.9,11.3,14.8,-,,,,,7.0,2012.0
6,25.8,32.2,20.7,-,60,0,6.9,8.1,11.1,-,,,,,7.0,2012.0
7,24.1,31.8,20.5,-,70,0,6.9,8.9,14.8,-,,,,,7.0,2012.0
8,24.8,31.5,20.4,-,67,0.51,6.9,8.1,11.1,-,,,,,7.0,2012.0
9,25.2,31.5,20.9,-,66,0,6.3,7.8,9.4,-,,,,,7.0,2012.0
10,24.1,31.0,21.4,-,69,0.51,6.3,9.1,14.8,-,o,,,,7.0,2012.0
11,24.6,30.6,20.3,-,66,0,6.9,9.4,14.8,-,,,,,7.0,2012.0
12,25.2,31.2,20.9,-,64,-,6.9,9.4,11.1,-,o,,,,7.0,2012.0
13,25.1,31.2,21.4,-,69,0,6.9,8.0,11.1,-,o,,,,7.0,2012.0
14,24.4,31.2,21.2,-,71,7.11,6.9,7.4,11.1,-,o,,,,7.0,2012.0
15,21.8,28.4,20.2,-,91,11.94,5.5,2.8,7.6,-,o,,,,7.0,2012.0
16,22.5,27.3,20.2,-,87,12.95,5.5,3.0,5.4,-,o,,,,7.0,2012.0
17,23.6,29.6,20.2,-,76,1.02,6.9,6.3,7.6,-,o,,o,,7.0,2012.0
18,22.6,29.6,19.9,-,83,21.08,6.3,5.9,11.1,-,o,,,,7.0,2012.0
19,23.6,26.9,20.0,-,73,0,7.4,13.0,18.3,-,,,,,7.0,2012.0
20,22.5,27.0,19.7,-,75,0,6.9,11.7,14.8,-,,,,,7.0,2012.0
21,22.1,27.0,20.0,-,80,0,6.3,11.1,14.8,-,o,,,,7.0,2012.0
22,23.2,27.4,20.1,-,77,1.02,5.5,8.9,14.8,-,o,,,,7.0,2012.0
23,23.6,28.6,20.6,-,74,2.03,6.3,10.0,14.8,-,o,,,,7.0,2012.0
24,24.1,30.0,20.1,-,69,0,5.5,8.7,11.1,-,,,,,7.0,2012.0
25,24.8,30.1,19.9,-,67,0,6.3,10.2,14.8,-,,,,,7.0,2012.0
26,23.3,30.1,21.2,-,75,1.02,5.5,8.3,11.1,-,,,,,7.0,2012.0
27,23.2,27.2,20.6,-,81,6.1,4.8,8.5,11.1,-,o,,,,7.0,2012.0
28,23.4,28.0,20.6,-,74,0.76,5.5,12.0,14.8,-,o,,,,7.0,2012.0
29,23.4,28.0,20.1,-,70,0,5.5,8.9,11.1,-,o,,,,7.0,2012.0
30,23.7,29.7,19.3,-,67,0,6.9,11.1,14.8,-,,,,,7.0,2012.0
31,23.6,29.7,19.2,-,66,0,6.3,12.0,18.3,-,,,,,7.0,2012.0
1,23.7,29.4,19.7,-,65,0,6.9,11.3,18.3,-,,,,,8.0,2012.0
2,23.7,29.4,20.0,-,68,-,6.3,13.0,14.8,-,o,,,,8.0,2012.0
3,22.3,28.7,19.9,-,77,3.05,7.7,9.4,18.3,-,o,,,,8.0,2012.0
4,23.1,27.8,19.9,-,75,0,7.7,10.9,14.8,-,,,,,8.0,2012.0
5,23.4,29.4,20.1,-,76,-,6.9,11.7,18.3,-,o,,,,8.0,2012.0
6,22.2,29.4,20.8,-,85,7.11,5.5,6.7,9.4,-,o,,,,8.0,2012.0
7,23.0,27.3,20.5,-,80,13.97,5.5,8.0,9.4,-,o,,,,8.0,2012.0
8,23.7,28.5,20.5,-,78,0.76,4.8,8.3,11.1,-,o,,,,8.0,2012.0
9,22.3,28.5,20.8,-,83,0,6.3,9.3,18.3,-,o,,,,8.0,2012.0
10,22.7,27.4,20.3,-,78,0,6.9,8.3,11.1,-,,,,,8.0,2012.0
11,22.9,27.3,20.4,-,78,0,6.3,8.1,9.4,-,o,,,,8.0,2012.0
12,23.1,27.6,20.4,-,76,0,4.8,8.7,16.5,-,o,,,,8.0,2012.0
13,23.4,29.6,20.4,-,78,0,5.5,6.3,9.4,-,o,,,,8.0,2012.0
14,24.7,30.5,20.8,-,68,13.97,6.9,5.4,7.6,-,,,,,8.0,2012.0
15,24.9,31.0,20.7,-,65,0,6.9,7.8,11.1,-,,,,,8.0,2012.0
16,25.0,31.0,20.9,-,66,0,6.9,7.8,11.1,-,,,,,8.0,2012.0
17,23.4,30.9,20.4,-,73,1.02,6.3,7.6,11.1,-,o,,,,8.0,2012.0
18,21.9,30.0,19.8,-,80,4.06,6.3,9.1,14.8,-,o,,,,8.0,2012.0
19,23.9,29.5,19.8,-,68,0,6.3,6.7,7.6,-,,,,,8.0,2012.0
20,24.7,31.1,19.5,-,62,0,6.9,6.7,9.4,-,,,,,8.0,2012.0
21,24.3,31.1,19.6,-,68,-,6.6,5.4,7.6,-,o,,,,8.0,2012.0
22,24.1,30.9,20.4,-,74,2.03,5.5,4.1,7.6,-,,,,,8.0,2012.0
23,24.5,32.4,21.0,-,73,0,6.9,4.3,11.1,-,o,,o,,8.0,2012.0
24,24.3,32.4,19.8,-,74,58.93,6.9,6.1,9.4,-,o,,,,8.0,2012.0
25,23.3,30.5,20.6,-,83,0.51,5.3,6.3,9.4,-,o,,o,,8.0,2012.0
26,21.3,28.4,19.7,-,85,57.91,4.8,7.6,11.1,-,o,,,,8.0,2012.0
27,21.3,25.2,19.5,-,86,0,4.8,7.6,11.1,-,o,,,,8.0,2012.0
28,22.2,26.6,19.4,-,81,23.11,5.5,10.7,14.8,-,o,,,,8.0,2012.0
29,22.6,27.4,20.2,-,81,0,6.3,8.3,11.1,-,o,,,,8.0,2012.0
30,22.2,27.4,20.1,-,82,1.02,6.9,7.6,14.8,-,,,,,8.0,2012.0
31,22.2,27.8,19.6,-,81,0,6.9,9.6,14.8,-,o,,,,8.0,2012.0
1,22.7,27.8,20.0,-,81,2.03,6.3,8.0,11.1,-,,,,,9.0,2012.0
2,24.0,29.0,20.0,-,75,0,6.3,9.8,14.8,-,,,,,9.0,2012.0
3,23.2,29.0,21.4,-,78,0,6.9,10.0,14.8,-,,,,,9.0,2012.0
4,22.8,26.9,20.4,-,79,0,5.5,9.4,14.8,-,o,,,,9.0,2012.0
5,23.6,28.3,19.9,-,74,0.76,6.9,11.3,18.3,-,,,,,9.0,2012.0
6,23.8,28.9,20.3,-,75,0,6.9,10.6,14.8,-,,,,,9.0,2012.0
7,23.4,28.9,20.5,-,78,0.76,6.9,8.9,11.1,-,o,,,,9.0,2012.0
8,22.9,28.2,20.2,-,80,0,6.9,7.2,9.4,-,o,,,,9.0,2012.0
9,23.1,27.2,20.4,-,79,0,6.9,6.3,9.4,-,o,,,,9.0,2012.0
10,23.3,28.0,19.6,-,75,1.02,7.7,8.1,9.4,-,o,,,,9.0,2012.0
11,23.4,28.6,20.0,-,73,0,6.9,8.7,11.1,-,,,,,9.0,2012.0
12,24.1,30.1,19.9,-,67,0,7.7,8.3,14.8,-,,,,,9.0,2012.0
13,24.1,30.1,20.5,-,71,-,6.9,5.9,9.4,-,o,,,,9.0,2012.0
14,24.3,29.7,19.9,-,68,40.89,6.3,8.1,9.4,-,,,,,9.0,2012.0
15,23.1,29.3,20.4,-,76,0,6.9,7.6,14.8,-,,,,,9.0,2012.0
16,23.7,29.4,19.2,-,72,0,7.7,6.1,9.4,-,,,,,9.0,2012.0
17,23.9,29.8,19.9,-,71,0,5.5,7.2,11.1,-,o,,,,9.0,2012.0
18,23.2,29.8,19.6,-,70,0,6.9,5.9,11.1,-,o,,,,9.0,2012.0
19,25.1,30.4,20.3,-,63,0,6.9,5.2,7.6,-,,,,,9.0,2012.0
20,25.1,30.4,20.6,-,58,0,6.9,5.9,7.6,-,,,,,9.0,2012.0
21,24.8,30.6,20.2,-,55,0,6.9,3.3,5.4,-,,,,,9.0,2012.0
22,25.7,31.8,20.5,-,56,0,6.9,2.2,5.4,-,,,,,9.0,2012.0
23,25.9,32.5,20.9,-,55,0,6.9,3.1,5.4,-,,,,,9.0,2012.0
24,25.3,32.5,20.2,-,56,0,6.9,4.1,7.6,-,,,,,9.0,2012.0
25,25.4,31.3,20.7,-,54,0,6.9,6.1,9.4,-,,,,,9.0,2012.0
26,25.7,31.8,21.0,-,59,-,6.9,4.8,9.4,-,o,,,,9.0,2012.0
27,23.2,31.8,20.4,-,74,4.06,5.5,2.8,5.4,-,o,,o,,9.0,2012.0
28,22.9,30.3,19.8,-,79,2.03,6.3,3.3,5.4,-,o,,,,9.0,2012.0
29,24.1,28.8,20.0,-,73,5.08,6.9,1.9,5.4,-,,,,,9.0,2012.0
30,22.9,28.8,20.9,-,84,3.05,6.3,4.1,5.4,-,o,,,,9.0,2012.0
1,23.4,26.8,21.0,-,80,3.05,6.9,7.0,11.1,-,,,,,10.0,2012.0
2,23.5,28.7,19.2,-,70,0.0,6.9,7.2,9.4,-,,,,,10.0,2012.0
3,23.6,30.3,18.0,-,62,0.0,6.9,7.0,9.4,-,,,,,10.0,2012.0
4,24.4,31.0,18.8,-,63,0.0,6.9,4.4,5.4,-,,,,,10.0,2012.0
5,25.6,32.3,19.5,-,57,0.0,6.9,3.0,7.6,-,,,,,10.0,2012.0
6,24.6,32.3,21.4,-,72,34.04,5.5,2.0,7.6,-,,,,,10.0,2012.0
7,23.6,31.2,19.0,-,78,0.0,6.9,2.0,5.4,-,,,,,10.0,2012.0
8,24.6,30.0,21.1,-,71,0.0,6.9,2.2,5.4,-,,,,,10.0,2012.0
9,22.8,30.0,20.4,-,69,3.05,6.9,0.2,1.9,-,,,,,10.0,2012.0
10,24.0,30.5,19.6,-,58,0.0,6.3,1.9,7.6,-,,,,,10.0,2012.0
11,24.3,31.1,19.4,-,51,0.0,7.7,2.2,7.6,-,,,,,10.0,2012.0
12,24.2,31.1,20.0,-,65,0.0,5.5,3.1,5.4,-,,,,,10.0,2012.0
13,24.8,31.0,21.2,-,64,0.0,6.3,2.0,5.4,-,o,,,,10.0,2012.0
14,22.6,31.0,20.0,-,84,0.25,5.5,1.3,5.4,-,o,,o,,10.0,2012.0
15,22.4,29.5,19.5,-,80,26.92,4.5,1.7,7.6,-,o,,,,10.0,2012.0
16,22.6,28.0,19.3,-,78,1.02,6.3,1.1,5.4,-,o,,,,10.0,2012.0
17,23.4,29.0,18.5,-,60,1.02,6.9,3.3,5.4,-,,,,,10.0,2012.0
18,23.8,29.2,18.6,-,60,0.0,6.9,4.1,9.4,-,,,,,10.0,2012.0
19,22.1,29.0,20.0,-,81,0.0,5.5,4.8,7.6,-,o,,,,10.0,2012.0
20,21.4,27.5,19.9,-,87,5.08,4.8,7.2,9.4,-,o,,o,,10.0,2012.0
21,21.6,26.3,20.0,-,86,3.05,5.5,7.2,9.4,-,o,,,,10.0,2012.0
22,22.4,27.2,19.4,-,78,2.03,6.3,7.6,14.8,-,o,,,,10.0,2012.0
23,22.6,27.3,18.5,-,75,0.0,6.3,6.9,11.1,-,o,,,,10.0,2012.0
24,23.2,27.3,20.2,-,76,0.0,6.3,6.3,7.6,-,,,,,10.0,2012.0
25,23.6,28.7,20.0,-,74,0.0,6.9,5.7,7.6,-,,,,,10.0,2012.0
26,23.6,29.3,18.7,-,63,0.0,6.6,5.2,11.1,-,,,,,10.0,2012.0
27,22.8,29.3,18.7,-,64,0.0,7.7,4.8,7.6,-,,,,,10.0,2012.0
28,22.9,29.0,18.2,-,64,0.0,6.3,7.4,11.1,-,,,,,10.0,2012.0
29,22.6,29.0,18.6,-,72,0.0,4.8,6.3,11.1,-,,,,,10.0,2012.0
30,21.6,27.2,18.9,-,74,0.0,5.5,5.2,7.6,-,,,,,10.0,2012.0
31,18.8,25.3,18.2,-,95,3.05,3.7,8.5,14.8,-,o,,,,10.0,2012.0
1,19.2,20.0,18.6,-,96,81.03,4.0,6.5,11.1,-,o,,,,11.0,2012.0
2,21.7,26.0,19.0,-,83,9.91,6.9,7.6,14.8,-,o,,,,11.0,2012.0
3,21.5,26.7,19.4,-,87,1.02,6.3,6.1,7.6,-,o,,,,11.0,2012.0
4,23.2,29.0,18.5,-,76,6.1,6.3,5.6,11.1,-,,,,,11.0,2012.0
5,23.7,29.6,20.6,-,75,0.0,6.3,2.0,5.4,-,,,,,11.0,2012.0
6,23.3,29.6,20.3,-,75,0.76,6.0,4.3,9.4,-,,,,,11.0,2012.0
7,22.8,29.3,18.8,-,78,0.0,6.0,4.3,7.6,-,,,,,11.0,2012.0
8,24.7,29.3,20.2,-,63,0.0,7.6,4.1,9.4,-,,,,,11.0,2012.0
9,23.5,29.6,19.4,-,66,0.0,6.9,4.1,5.4,-,,,,,11.0,2012.0
10,23.3,29.6,18.6,-,69,0.0,6.3,2.8,7.6,-,,,,,11.0,2012.0
11,23.2,29.6,19.4,-,64,0.0,6.9,3.5,5.4,-,,,,,11.0,2012.0
12,23.1,29.3,17.5,-,61,0.0,6.9,2.8,5.4,-,,,,,11.0,2012.0
13,22.1,29.1,17.3,-,54,0.0,6.9,3.3,13.0,-,,,,,11.0,2012.0
14,21.5,29.0,15.7,-,49,0.0,7.4,2.4,7.6,-,,,,,11.0,2012.0
15,20.4,27.6,13.4,-,53,0.0,7.7,3.7,9.4,-,,,,,11.0,2012.0
16,20.4,28.1,14.5,-,52,0.0,6.9,2.4,5.4,-,,,,,11.0,2012.0
17,20.8,28.5,14.1,-,46,0.0,6.3,1.5,5.4,-,,,,,11.0,2012.0
18,20.9,29.1,13.6,-,41,0.0,6.3,1.5,3.5,-,,,,,11.0,2012.0
19,22.1,29.6,13.3,-,46,0.0,6.9,2.8,5.4,-,,,,,11.0,2012.0
20,24.6,30.8,16.6,-,55,0.0,6.9,1.5,3.5,-,,,,,11.0,2012.0
21,24.8,30.8,20.2,-,62,0.0,6.9,1.1,3.5,-,,,,,11.0,2012.0
22,23.3,30.7,19.9,-,74,0.0,7.7,1.9,3.5,-,,,,,11.0,2012.0
23,22.2,28.4,20.0,-,87,25.91,5.5,4.6,9.4,-,o,,,,11.0,2012.0
24,22.1,27.1,18.9,-,72,0.0,6.9,4.8,7.6,-,,,,,11.0,2012.0
25,22.9,27.9,18.5,-,68,0.0,6.9,5.2,7.6,-,,,,,11.0,2012.0
26,22.9,29.0,18.2,-,65,0.0,6.9,3.7,7.6,-,,,,,11.0,2012.0
27,22.0,29.0,17.4,-,62,0.0,7.7,3.5,5.4,-,,,,,11.0,2012.0
28,21.1,28.7,16.0,-,51,0.0,6.9,2.2,5.4,-,,,,,11.0,2012.0
29,21.4,29.0,15.4,-,45,0.0,6.3,2.8,3.5,-,,,,,11.0,2012.0
30,21.0,29.0,15.3,-,60,0.0,6.9,1.9,3.5,-,,,,,11.0,2012.0
1,21.7,28.4,15.3,-,56,0.0,6.3,3.7,7.6,-,,,,,12.0,2012.0
2,21.7,28.4,16.0,-,49,0.0,6.3,4.3,7.6,-,,,,,12.0,2012.0
3,22.1,28.1,17.2,-,68,0.0,6.3,6.3,11.1,-,,,,,12.0,2012.0
4,20.8,27.9,19.6,-,89,0.51,4.0,2.4,5.4,-,o,,,,12.0,2012.0
5,22.2,27.0,19.4,-,74,23.88,6.9,8.5,11.1,-,o,,,,12.0,2012.0
6,21.5,27.0,19.0,-,74,0.76,6.9,5.9,14.8,-,,,,,12.0,2012.0
7,22.2,28.6,17.1,-,68,0.0,6.9,5.4,7.6,-,,,,,12.0,2012.0
8,21.9,28.6,16.9,-,64,0.0,6.9,3.3,7.6,-,,,,,12.0,2012.0
9,21.4,30.0,16.6,-,56,0.0,6.9,2.0,3.5,-,,,,,12.0,2012.0
10,22.3,30.0,15.5,-,48,0.0,6.9,3.9,5.4,-,,,,,12.0,2012.0
11,22.6,30.3,16.2,-,58,0.0,6.9,4.4,7.6,-,,,,,12.0,2012.0
12,23.3,30.7,16.6,-,55,0.0,7.4,3.1,40.7,-,,,,,12.0,2012.0
13,22.5,30.7,17.8,-,62,0.0,6.3,4.1,7.6,-,,,,,12.0,2012.0
14,21.9,30.0,16.9,-,63,0.0,6.9,4.1,5.4,-,,,,,12.0,2012.0
15,20.5,28.3,14.4,-,62,0.0,6.9,6.1,7.6,-,,,,,12.0,2012.0
16,20.0,27.2,15.4,-,67,0.0,8.5,5.7,11.1,-,,,,,12.0,2012.0
17,20.9,26.6,15.5,-,69,0.0,6.9,6.9,11.1,-,,,,,12.0,2012.0
18,20.3,26.5,17.0,-,70,0.0,6.9,7.0,9.4,-,,,,,12.0,2012.0
19,20.5,27.2,14.9,-,62,0.0,6.9,4.8,7.6,-,,,,,12.0,2012.0
20,21.6,29.0,16.0,-,62,0.0,7.7,4.3,5.4,-,,,,,12.0,2012.0
21,21.6,29.0,17.0,-,62,0.0,6.9,5.0,7.6,-,,,,,12.0,2012.0
22,21.3,28.8,15.8,-,54,0.0,6.9,5.0,5.4,-,,,,,12.0,2012.0
23,21.1,28.2,16.6,-,62,0.0,6.9,5.0,7.6,-,,,,,12.0,2012.0
24,22.2,29.2,16.3,-,55,0.0,6.6,4.4,5.4,-,,,,,12.0,2012.0
25,22.5,29.0,17.2,-,65,0.0,6.3,5.4,10.7,-,,,,,12.0,2012.0
26,21.8,29.0,17.0,-,68,0.0,6.3,4.3,5.4,-,,,,,12.0,2012.0
27,21.4,28.0,17.0,-,68,0.0,6.3,5.7,7.6,-,,,,,12.0,2012.0
28,22.3,28.0,16.9,-,68,0.0,6.3,4.8,7.6,-,,,,,12.0,2012.0
29,22.3,27.9,19.4,-,83,0.76,5.5,5.6,9.4,-,o,,,,12.0,2012.0
30,22.7,28.0,19.5,-,80,2.03,6.3,5.7,7.6,-,o,,,,12.0,2012.0
31,23.3,28.6,20.2,-,73,0.0,6.6,4.6,5.4,-,,,,,12.0,2012.0
1,23.4,30.3,19.0,-,59,0,6.3,4.3,5.4,-,,,,,1.0,2013.0
2,22.4,30.3,16.9,-,57,0,6.9,3.3,7.6,-,,,,,1.0,2013.0
3,24.0,31.8,16.9,-,51,0,6.9,2.8,5.4,-,,,,,1.0,2013.0
4,24.2,32.0,17.4,-,53,0,6.0,3.3,5.4,-,,,,,1.0,2013.0
5,23.8,32.0,18.0,-,58,0,6.9,3.1,7.6,-,,,,,1.0,2013.0
6,23.3,31.0,18.3,-,60,0,6.9,5.0,9.4,-,,,,,1.0,2013.0
7,22.8,30.2,17.6,-,55,0,7.7,3.7,7.6,-,,,,,1.0,2013.0
8,23.1,30.6,17.4,-,46,0,6.9,3.3,5.4,-,,,,,1.0,2013.0
9,22.9,30.6,17.4,-,51,0,6.9,3.5,3.5,-,,,,,1.0,2013.0
10,22.3,30.0,17.0,-,56,0,6.3,3.3,7.6,-,,,,,1.0,2013.0
11,22.3,29.4,17.0,-,53,0,6.9,4.3,7.6,-,,,,,1.0,2013.0
12,21.8,29.4,15.7,-,54,0,6.9,2.8,3.5,-,,,,,1.0,2013.0
13,22.3,30.1,15.7,-,43,0,6.9,2.8,5.4,-,,,,,1.0,2013.0
14,21.8,30.6,14.8,-,41,0,6.9,1.9,5.4,-,,,,,1.0,2013.0
15,21.6,30.6,14.2,-,43,0,6.9,3.1,7.6,-,,,,,1.0,2013.0
16,21.1,29.9,15.4,-,55,0,6.9,4.1,7.6,-,,,,,1.0,2013.0
17,20.4,28.1,15.4,-,59,0,6.9,5.0,11.1,-,,,,,1.0,2013.0
18,21.2,28.3,14.5,-,53,0,6.9,3.1,7.6,-,,,,,1.0,2013.0
19,21.6,29.6,16.4,-,58,0,6.9,2.2,3.5,-,,,,,1.0,2013.0
20,21.9,29.6,16.6,-,58,0,6.9,2.4,5.4,-,,,,,1.0,2013.0
21,22.3,29.9,17.5,-,55,0,6.9,3.1,5.4,-,,,,,1.0,2013.0
22,21.9,29.9,15.1,-,46,0,6.9,4.3,7.6,-,,,,,1.0,2013.0
23,21.3,29.0,15.2,-,50,0,6.9,3.3,5.4,-,,,,,1.0,2013.0
24,21.3,28.8,14.6,-,45,0,6.9,3.0,5.4,-,,,,,1.0,2013.0
25,21.6,29.1,15.5,-,47,0,7.7,4.8,7.6,-,,,,,1.0,2013.0
26,21.8,29.2,14.6,-,41,0,6.9,2.8,3.5,-,,,,,1.0,2013.0
27,22.3,30.1,15.6,-,40,0,6.9,2.4,5.4,-,,,,,1.0,2013.0
28,22.4,30.3,16.0,-,51,0,6.9,2.8,3.5,-,,,,,1.0,2013.0
29,23.0,30.3,16.9,-,53,0,6.6,2.8,5.4,-,,,,o,1.0,2013.0
30,23.1,30.0,17.8,-,54,0,6.9,5.4,7.6,-,,,,,1.0,2013.0
31,22.1,29.8,17.3,-,54,0,6.9,5.2,9.4,-,,,,,1.0,2013.0
1,21.6,29.2,15.3,-,51,0.0,6.9,3.9,5.4,-,,,,,2.0,2013.0
2,21.4,29.2,15.2,-,45,0.0,6.9,2.8,5.4,-,,,,,2.0,2013.0
3,21.8,29.6,14.4,-,37,0.0,7.4,2.2,3.5,-,,,,,2.0,2013.0
4,22.5,30.5,16.1,-,50,0.0,6.3,3.0,5.4,-,,,,,2.0,2013.0
5,23.3,30.5,17.8,-,60,0.0,6.3,3.9,5.4,-,,,,,2.0,2013.0
6,23.7,31.0,19.3,-,61,0.0,6.9,5.0,7.6,-,,,,,2.0,2013.0
7,24.6,32.2,18.8,-,55,0.0,6.9,2.2,3.5,-,,,,,2.0,2013.0
8,24.6,32.2,21.0,-,63,0.51,5.5,3.9,9.4,-,o,,,,2.0,2013.0
9,23.9,31.6,19.0,-,51,0.0,6.6,5.9,9.4,-,,,,,2.0,2013.0
10,22.8,31.6,17.1,-,53,0.0,5.5,5.7,7.6,-,,,,,2.0,2013.0
11,22.7,30.0,17.2,-,56,0.0,6.3,6.3,9.4,-,,,,,2.0,2013.0
12,24.0,31.4,18.0,-,47,0.0,6.3,5.0,7.6,-,,,,,2.0,2013.0
13,24.5,31.5,18.9,-,49,0.0,6.9,4.8,9.4,-,,,,,2.0,2013.0
14,23.9,31.5,19.7,-,64,0.0,6.3,5.2,9.4,-,o,,,,2.0,2013.0
15,24.3,31.4,20.2,-,68,0.0,6.9,3.5,5.4,-,,,,,2.0,2013.0
16,24.8,31.4,20.7,-,63,0.0,6.9,5.0,7.6,-,o,,,,2.0,2013.0
17,25.1,31.4,19.9,-,65,2.03,6.9,4.1,7.6,-,,,,,2.0,2013.0
18,25.3,31.8,21.3,-,63,0.0,6.3,4.3,5.4,-,,,,,2.0,2013.0
19,24.8,31.8,20.5,-,62,0.0,6.3,2.0,5.4,-,,,,,2.0,2013.0
20,24.5,32.2,19.7,-,59,0.0,6.6,3.9,5.4,-,,,,,2.0,2013.0
21,24.3,32.2,18.0,-,47,0.0,6.9,5.0,9.4,-,,,,,2.0,2013.0
22,24.2,31.8,17.0,-,46,0.0,7.7,3.0,5.4,-,,,,,2.0,2013.0
23,23.8,32.4,17.0,-,42,0.0,6.0,2.8,5.4,-,,,,,2.0,2013.0
24,24.5,33.4,16.2,-,29,0.0,6.3,3.5,5.4,-,,,,,2.0,2013.0
25,24.1,33.4,15.9,-,29,0.0,7.7,3.5,5.4,-,,,,,2.0,2013.0
26,24.7,32.4,16.3,-,30,0.0,6.9,5.0,9.4,-,,,,,2.0,2013.0
27,24.7,32.4,16.9,-,32,0.0,6.9,0.9,3.5,-,,,,,2.0,2013.0
28,25.6,33.0,18.7,-,32,0.0,6.9,3.1,5.4,-,,,,,2.0,2013.0
1,25.5,33.0,18.5,-,26,0.0,6.9,3.9,5.4,-,,,,,3.0,2013.0
2,25.5,33.0,18.9,-,34,0.0,6.9,4.6,7.6,-,,,,,3.0,2013.0
3,25.3,33.2,18.5,-,31,0.0,6.9,3.5,5.4,-,,,,,3.0,2013.0
4,24.8,33.2,16.7,-,28,0.0,7.7,3.0,5.4,-,,,,,3.0,2013.0
5,25.4,32.7,18.8,-,44,0.0,6.9,4.6,7.6,-,,,,,3.0,2013.0
6,23.5,32.7,21.0,-,71,0.0,5.5,5.6,7.6,-,o,,,,3.0,2013.0
7,24.0,30.4,21.0,-,71,0.0,6.3,5.2,5.4,-,o,,,,3.0,2013.0
8,25.4,32.0,20.0,-,56,0.51,6.9,3.5,5.4,-,,,,,3.0,2013.0
9,25.8,34.1,20.3,-,51,0.0,6.6,1.5,3.5,-,,,,,3.0,2013.0
10,27.1,34.1,21.2,-,44,0.0,6.9,3.3,7.6,-,,,,,3.0,2013.0
11,26.9,33.7,21.5,-,41,0.0,6.9,3.1,9.4,-,,,,,3.0,2013.0
12,26.8,34.8,20.8,-,36,0.0,7.7,3.3,5.4,-,,,,,3.0,2013.0
13,27.1,34.8,20.2,-,30,0.0,6.9,3.1,5.4,-,,,,,3.0,2013.0
14,26.8,34.7,20.7,-,34,0.0,6.9,2.4,5.4,-,,,,,3.0,2013.0
15,25.3,34.2,18.9,-,40,0.0,6.9,3.9,5.4,-,,,,,3.0,2013.0
16,25.9,33.0,19.5,-,42,0.0,6.3,4.1,5.4,-,,,,,3.0,2013.0
17,26.6,33.2,20.7,-,38,0.0,6.9,3.9,5.4,-,,,,,3.0,2013.0
18,26.7,34.4,19.9,-,32,0.0,6.9,2.8,5.4,-,,,,,3.0,2013.0
19,26.9,34.6,19.9,-,37,0.0,6.9,5.0,5.4,-,,,,,3.0,2013.0
20,27.1,34.6,20.4,-,39,0.0,6.9,5.0,7.6,-,,,,,3.0,2013.0
21,26.8,34.5,20.5,-,32,0.0,6.9,4.6,7.6,-,,,,,3.0,2013.0
22,27.7,34.8,21.6,-,42,0.0,6.9,3.0,5.4,-,,,,,3.0,2013.0
23,27.7,34.8,22.5,-,33,0.0,6.9,4.1,5.4,-,,,,,3.0,2013.0
24,27.4,34.8,20.8,-,36,0.0,6.9,4.4,5.4,-,,,,,3.0,2013.0
25,28.1,34.8,21.3,-,44,0.0,6.3,3.9,7.6,-,,,,,3.0,2013.0
26,28.8,35.4,23.2,-,44,0.0,6.9,4.3,5.4,-,,,,,3.0,2013.0
27,28.5,35.8,22.9,-,39,0.0,6.9,3.7,7.6,-,,,,,3.0,2013.0
28,28.6,36.4,22.4,-,39,0.0,6.9,3.9,7.6,-,,,,,3.0,2013.0
29,29.2,36.6,22.9,-,41,0.0,6.9,5.2,9.4,-,,,,,3.0,2013.0
30,29.2,36.6,24.0,-,50,0.0,6.9,4.8,9.4,-,,,,,3.0,2013.0
31,28.1,36.5,22.4,-,57,0.0,6.9,3.1,5.4,-,o,,o,,3.0,2013.0
1,27.2,36.5,20.7,-,58,11.94,6.9,4.3,7.6,-,,,,,4.0,2013.0
2,26.9,34.9,22.2,-,54,0,6.9,5.0,11.1,-,o,,o,,4.0,2013.0
3,27.8,34.9,22.1,-,58,1.02,6.9,3.5,7.6,-,,,,,4.0,2013.0
4,29.8,36.1,23.5,-,53,0,8.0,4.6,7.6,-,,,,,4.0,2013.0
5,28.3,36.1,23.7,-,59,0,7.7,3.1,7.6,-,,,o,,4.0,2013.0
6,28.3,36.0,22.8,-,48,4.06,6.9,5.0,7.6,-,,,,,4.0,2013.0
7,29.9,36.8,23.3,-,41,0,6.9,3.7,7.6,-,,,,,4.0,2013.0
8,29.4,36.8,24.4,-,44,0,6.9,2.0,7.6,-,,,,,4.0,2013.0
9,29.6,36.0,24.5,-,42,0,6.9,3.9,7.6,-,,,,,4.0,2013.0
